RowIndex,ColumnName,Old,New,Reasons
114,What is your reason for giving this score to Best&Less?,No comments,No specific feedback provided.,short_or_nonanswer
115,What is your reason for giving this score to Best&Less?,No stock,No stock.,short_or_nonanswer
116,What is your reason for giving this score to Best&Less?,Because I love best and less and so does/would everyone I know,I love Best&Less and so does everyone I know.,off_topic
117,What is your reason for giving this score to Best&Less?,not much variety,Not much variety.,short_or_nonanswer
118,What is your reason for giving this score to Best&Less?,Affordable items; good selection,Affordable items and good selection.,off_topic
119,What is your reason for giving this score to Best&Less?,Cheap price,Cheap price.,short_or_nonanswer
120,What is your reason for giving this score to Best&Less?,Ease of shopping and location,Ease of shopping and location.,off_topic
122,What is your reason for giving this score to Best&Less?,Cheaper,Cheaper.,short_or_nonanswer
123,What is your reason for giving this score to Best&Less?,Good prices but not a huge range,Good prices but not a large range.,off_topic
124,What is your reason for giving this score to Best&Less?,When stock available reasonably priced and good quality,"When stock is available, reasonably priced and good quality.",off_topic
125,What is your reason for giving this score to Best&Less?,I don't often find things I like there,I don't often find things I like.,off_topic
127,What is your reason for giving this score to Best&Less?,They have good price but not a huge variety for toddler boys I find,They have good prices but not a huge variety for toddler boys.,off_topic
128,What is your reason for giving this score to Best&Less?,You can get very similar things at other stores. I guess the view of this store is it’s a bit cheap,"Similar items are available at other stores, and this store feels a bit cheap.",off_topic
129,What is your reason for giving this score to Best&Less?,The stores feel outdated; and I find that Target/Kmart/Big W have more product offerings.,"The stores feel outdated, and I find that Target, Kmart, and Big W have more offerings.",off_topic
130,What is your reason for giving this score to Best&Less?,it is good value for money,It is good value for money.,off_topic
131,What is your reason for giving this score to Best&Less?,I don't like their quality,I don't like the quality.,off_topic
132,What is your reason for giving this score to Best&Less?,I like them but sometimes there isn't much choice.,"I like them, but sometimes there isn't much choice.",off_topic
133,What is your reason for giving this score to Best&Less?,"I do not like any of the women’s clothing styles. Every time I visit the women’s section; I’m utterly disappointed. I only shop at best and less for two reasons these days: 
1. Children’s swimwear 
2. Children’s sporting range",I don't like any of the women's clothing styles. The women's section often disappoints me. I only shop here for children's swimwear and sporting items.,off_topic
134,What is your reason for giving this score to Best&Less?,Haven’t actually purchased from recently so cannot comment,No specific feedback provided.,off_topic
135,What is your reason for giving this score to Best&Less?,Because great quality and good variety,Great quality and good variety.,off_topic
136,What is your reason for giving this score to Best&Less?,Location is not convenient; not as much advertisement as its competitor,Location isn't convenient and there is less advertisement compared to competitors.,off_topic
137,What is your reason for giving this score to Best&Less?,Great price kids clothes,Great prices on kids' clothes.,off_topic
138,What is your reason for giving this score to Best&Less?,Good quality and fairly affordable,Good quality and fairly affordable.,off_topic
139,What is your reason for giving this score to Best&Less?,Good when sale is on,Good when sales are on.,off_topic
140,What is your reason for giving this score to Best&Less?,Am not happy with the quality of the clothes,Not happy with the quality of the clothing.,off_topic
141,What is your reason for giving this score to Best&Less?,Because it's a good store,It's a good store.,off_topic
142,What is your reason for giving this score to Best&Less?,Quality of not great from personal experience!,Quality is not great based on personal experience.,off_topic
